REF_AREA,REF_AREA_LABEL,YEAR,WB_WDI_NY_GDP_PCAP_KD,WB_WDI_NY_GDP_MKTP_KD,WB_WDI_NY_GDP_MKTP_KD_ZG,WB_WDI_SP_URB_TOTL_IN_ZS,WB_WDI_SP_URB_GROW,WB_WDI_SE_PRM_ENRR,WB_WDI_SE_SEC_ENRR,WB_WDI_SE_TER_ENRR,WB_WDI_SP_POP_GROW,WB_WDI_SP_POP_TOTL,WB_WDI_EG_ELC_RNWX_ZS,WB_WDI_EG_ELC_ACCS_UR_ZS,WB_WDI_EG_ELC_ACCS_ZS,WB_WDI_EG_ELC_COAL_ZS,WB_WDI_EG_ELC_FOSL_ZS,WB_WDI_EG_ELC_HYRO_ZS,WB_WDI_EG_ELC_NGAS_ZS,WB_WDI_EG_ELC_NUCL_ZS,WB_WDI_EG_ELC_PETR_ZS,WB_WDI_EG_ELC_RNEW_ZS,WB_WDI_EG_ELC_RNWX_KH,WB_WDI_EG_USE_PCAP_KG_OE,WB_WDI_EG_FEC_RNEW_ZS,WB_WDI_EG_USE_COMM_CL_ZS,WB_WDI_EG_USE_COMM_FO_ZS,WB_WDI_EG_USE_COMM_GD_PP_KD,WB_WDI_EG_USE_CRNW_ZS,WB_WDI_EG_USE_ELEC_KH_PC,WB_WDI_EN_GHG_ALL_PC_CE_AR5,WB_WDI_EN_GHG_CH4_AG_MT_CE_AR5,WB_WDI_EN_GHG_CH4_BU_MT_CE_AR5,WB_WDI_EN_GHG_CH4_FE_MT_CE_AR5,WB_WDI_EN_GHG_CH4_IC_MT_CE_AR5,WB_WDI_EN_GHG_CH4_MT_CE_AR5,WB_WDI_EN_GHG_CH4_PI_MT_CE_AR5,WB_WDI_EN_GHG_CH4_TR_MT_CE_AR5,WB_WDI_EN_GHG_CH4_WA_MT_CE_AR5,WB_WDI_EN_GHG_CH4_ZG_AR5,WB_WDI_EN_GHG_CO2_BU_MT_CE_AR5,WB_WDI_EN_GHG_CO2_FE_MT_CE_AR5,WB_WDI_EN_GHG_CO2_IC_MT_CE_AR5,WB_WDI_EN_GHG_CO2_IP_MT_CE_AR5,WB_WDI_EN_GHG_CO2_MT_CE_AR5,WB_WDI_EN_GHG_CO2_PC_CE_AR5,WB_WDI_EN_GHG_CO2_PI_MT_CE_AR5,WB_WDI_EN_GHG_CO2_RT_GDP_KD,WB_WDI_EN_GHG_CO2_RT_GDP_PP_KD,WB_WDI_EN_GHG_CO2_TR_MT_CE_AR5,WB_WDI_EN_GHG_CO2_ZG_AR5,WB_WDI_EN_GHG_N2O_AG_MT_CE_AR5,WB_WDI_EN_GHG_N2O_BU_MT_CE_AR5,WB_WDI_EN_GHG_N2O_FE_MT_CE_AR5,WB_WDI_EN_GHG_N2O_IC_MT_CE_AR5,WB_WDI_EN_GHG_N2O_IP_MT_CE_AR5,WB_WDI_EN_GHG_N2O_MT_CE_AR5,WB_WDI_EN_GHG_N2O_PI_MT_CE_AR5,WB_WDI_EN_GHG_N2O_TR_MT_CE_AR5,WB_WDI_EN_GHG_N2O_WA_MT_CE_AR5,WB_WDI_EN_GHG_N2O_ZG_AR5,WB_WDI_EN_GHG_TOT_ZG_AR5
RWA,Rwanda,2010,583.3714168246812,6018965511.77374,7.334656450067527,16.934,2.547259004050067,155.315795898438,32.4029083251953,5.77316999435425,2.52365134392041,10317553.0,28.68292682926829,44.5,9.7,0.0,60.2787456445993,39.02439024390244,3.13588850174216,0.0,57.14285714285714,67.70731707317074,82320000.0,349.0569874182473,90.5,0.27,5.82,196.1921803791805,93.73209359083194,28.10743981639833,0.5554320874339099,1.8276,0.7105,0.6342,0.0019,3.9047,0.0002,0.0023,0.728,-11.81000993766375,0.1059,0.0,0.0888,0.0578,0.7302,0.0707725950135657,0.1783,0.1213165283256152,0.0397786900915604,0.2992,32.09117221418234,0.8438,0.0871,0.0076,0.0025,0.0728,1.1172,0.0004,0.0028,0.1001,80.60135790494665,2.853707127088678
RWA,Rwanda,2011,614.5396505498678,6497978182.827605,7.958388698470941,16.938,2.476277221135522,154.129638671875,36.6210098266602,6.83723020553589,2.45262873450153,10573733.0,22.32471264367816,58.2,10.8,0.0,56.60919540229885,42.81609195402299,1.724137931034483,0.0,54.88505747126437,65.14080459770115,77690000.0,350.4441628569929,89.7,0.35,6.2,186.9818384088212,93.28679532299444,31.68228287966038,0.5381921408456218,1.7151,0.7272,0.6637,0.002,3.865,0.0002,0.0026,0.7543,-12.70665823470955,0.1028,0.0,0.086,0.057,0.7616,0.0720275422123861,0.1317,0.1172056874571697,0.0384307792406769,0.384,37.77134587554271,0.8043,0.0891,0.0079,0.0027,0.0741,1.0872,0.0003,0.004,0.1048,75.7516973811833,2.135793384424867
RWA,Rwanda,2012,651.8528191185972,7059501497.625315,8.641508158363223,16.943,2.423303626549689,153.371826171875,39.662769317627,6.70939016342163,2.39380128171382,10829901.0,23.83460559796438,67.6,17.5,0.0,53.43511450381679,46.0559796437659,2.290076335877862,0.0,51.14503816793893,69.89058524173029,93670000.0,354.1656091557716,88.8,0.41,6.7,178.1506220556439,92.69434827010716,35.36505089012356,0.5410760449241411,1.6814,0.7507,0.696,0.002,3.9156,0.0002,0.0028,0.7824,-11.56382690396604,0.1122,0.0,0.1021,0.0617,0.8462,0.0781355249692494,0.1589,0.1198668206649784,0.0393033428940124,0.4113,53.0752532561505,0.8297,0.092,0.0083,0.0027,0.0792,1.123,0.0003,0.0042,0.1065,81.53895893954089,5.17077373153616
RWA,Rwanda,2013,666.4087892460491,7392699278.094767,4.719848569782627,16.947,2.426995986056553,123.706001281738,31.5658397674561,6.23149013519287,2.40340085493768,11093340.0,27.77445652173913,61.5,15.2,0.0,59.5108695652174,39.94565217391305,2.717391304347826,0.0,56.79347826086957,67.72010869565217,102210000.0,354.8861776093963,88.5,0.32,7.29,174.6139239931358,92.18705446250368,33.17305698734556,0.5461475083248147,1.6991,0.766,0.7282,0.002,4.0069,0.0002,0.0033,0.8081,-9.501761676754905,0.1092,0.0,0.1051,0.0688,0.9411,0.0848346845945405,0.1691,0.1273012690761768,0.041741037274427,0.489,70.24240231548482,0.8362,0.0937,0.0087,0.0027,0.0817,1.1374,0.0004,0.0048,0.1092,83.86679599094728,8.738805032575335
RWA,Rwanda,2014,690.6103954240403,7848619325.66813,6.167166151669321,16.967,2.53516108202234,138.315811157227,41.8218688964844,7.35862016677856,2.41721473954366,11364757.0,24.11217183770883,71.8,19.8,0.0,49.64200477326969,48.6873508353222,3.818615751789976,0.0,45.82338902147971,72.79952267303102,101030000.0,352.1586411613587,88.0,0.45,7.46,167.199795586871,91.90518249743384,35.28452038173803,0.5394132052273533,1.7002,0.7704,0.7605,0.0022,4.0734,0.0002,0.0034,0.8366,-7.999819315204615,0.1,0.0,0.1054,0.0717,0.957,0.0842076957738735,0.1528,0.1219322737274601,0.0399805879355999,0.5271,73.11866859623734,0.82,0.0942,0.0091,0.0029,0.0849,1.1286,0.0003,0.0052,0.112,82.44422890397671,10.02566541630023
RWA,Rwanda,2015,733.9986303923145,8543760205.736408,8.856855597453801,17.004,2.611057995615024,137.243194580078,39.4099006652832,7.53125,2.39322566941773,11640022.0,12.58396946564886,72.9,22.8,0.0,42.93893129770993,53.81679389312977,4.389312977099237,0.0,38.54961832061068,66.40076335877862,65940000.0,350.1691731954871,86.3,0.63,7.95,156.4275218459692,91.25242451055632,41.23703546264775,0.5827652215777599,1.9649,0.774,0.7955,0.0022,4.4084,0.0002,0.0039,0.8677,-0.4336435088987178,0.0971,0.0,0.1342,0.0895,1.1045,0.0948881368093634,0.1599,0.1292756319703849,0.0423884146003441,0.6237,99.80101302460204,0.9836,0.0944,0.0095,0.0029,0.089,1.3012,0.0003,0.0062,0.1153,110.3459424506951,21.74740204964374
RWA,Rwanda,2016,759.6062886827159,9053886362.76012,5.970745254310941,17.056,2.675346896096402,140.620025634766,38.5062408447266,7.57807016372681,2.36997866838859,11919183.0,7.703588143525741,80.0,29.4,2.221528861154446,51.5195007800312,47.11388455538221,16.38065522620905,0.0,32.91731669266771,54.81747269890796,49380000.0,347.7429843241202,85.5,0.67,8.4,150.1067870925319,90.77938168092898,47.23478110873874,0.5713898343535794,1.8386,0.7764,0.8342,0.0023,4.3502,0.0002,0.0038,0.8946,-1.74812539524799,0.1034,0.0,0.1625,0.1671,1.2084,0.1013827877296623,0.2066,0.1334675465963782,0.0437629088683478,0.5688,118.5962373371925,0.9612,0.0946,0.01,0.0031,0.0896,1.2844,0.0004,0.0066,0.119,107.6301325573876,22.23378861029848
RWA,Rwanda,2017,771.0692380491514,9408633106.830029,3.918170936284653,17.125,2.749304220031377,139.309951782227,39.6912117004395,7.34488010406494,2.34556709244995,12202060.0,8.299539170506913,84.8,34.1,4.147465437788019,54.22427035330261,42.70353302611367,16.74347158218126,0.0,33.33333333333333,51.00307219662058,54030000.0,352.1579669035958,84.5,0.59,9.34,149.7526942634196,89.94046990422936,48.18858455047754,0.5705675926851695,1.841,0.7868,0.8148,0.0038,4.3723,0.0003,0.0039,0.9217,-1.248983648026014,0.105,0.0,0.1933,0.1829,1.3093,0.1073015539998984,0.2654,0.1391594278503152,0.0456292298351877,0.5626,136.8487698986976,0.9769,0.0961,0.0097,0.0044,0.0895,1.3148,0.0097,0.0065,0.1219,112.5444552214678,24.95468169499435
RWA,Rwanda,2018,817.5784378679054,10209916261.78065,8.516467225924089,17.211,2.81722993517658,137.129348754883,41.1796913146973,6.76095008850098,2.31630729613291,12487996.0,7.555699481865286,85.8,38.0,3.49740932642487,57.2538860103627,40.15544041450777,23.18652849740933,0.0,30.5699481865285,47.71113989637306,58330000.0,355.6984200763349,82.8,0.63,9.85,142.6536903182417,89.34647481395461,56.77452170868729,0.5803333056801108,1.9042,0.8091,0.8702,0.0043,4.544,0.0003,0.0039,0.952,2.628963772698523,0.1224,0.0,0.3082,0.1865,1.457,0.1166720424958496,0.3161,0.1427044025281647,0.0467915978244374,0.524,163.5672937771346,0.9409,0.0985,0.0104,0.005,0.0888,1.2825,0.0098,0.0057,0.1234,107.3229873908826,30.07161189583072
RWA,Rwanda,2019,874.6396595434848,11174486378.21249,9.447385186130973,17.313,2.871768617501827,138.020080566406,44.0778999328613,6.31429004669189,2.28086099658628,12776103.0,4.290628706998813,86.4,46.6,2.253855278766311,49.8220640569395,47.68683274021353,25.02965599051009,0.0,22.53855278766311,51.97746144721233,36170000.0,357.419084978587,81.8,0.79,9.93,133.9920638772117,89.22259358638408,55.18114561224186,0.5806465398721347,1.927,0.8294,0.8916,0.0045,4.6366,0.0002,0.0045,0.9794,4.720390279158004,0.1241,0.0,0.2852,0.2059,1.5076,0.1180015533688168,0.2819,0.1349144783011638,0.0442373458528437,0.6105,172.7206946454414,0.9618,0.101,0.0106,0.0053,0.0951,1.3123,0.0068,0.0067,0.125,112.1403168444875,33.14428271443186
RWA,Rwanda,2020,826.3913082750166,10797494132.13812,-3.37368746369782,17.432,2.927442071289571,144.54182434082,44.129989624023395,7.56710004806519,2.24244883430144,13065837.0,3.848101265822785,93.9,45.2,2.991944764096663,36.93901035673188,60.64441887226697,23.590333716916,0.0,10.35673187571922,64.49252013808976,33440000.0,358.1325570339152,81.7,1.0,9.06,142.0981967788859,89.8939835539244,54.87593332137849,0.576174339232917,2.0069,0.8632,0.9131,0.0044,4.7989,0.0002,0.004,1.0071,8.386033065317555,0.148,0.0,0.285,0.2156,1.4482,0.1108386703431246,0.2187,0.1341237126204603,0.0439780603013868,0.5809,161.9753979739508,0.9586,0.1051,0.0109,0.0051,0.0965,1.3211,0.0091,0.0065,0.1291,113.5628839314581,35.11495593804406
RWA,Rwanda,2021,896.2710341975173,11969932692.17673,10.85843201848955,17.568,2.968065932220494,151.063568115234,44.1820793151855,7.35958433151245,2.1909353521865,13355260.0,5.260245901639344,98.0,48.7,4.30327868852459,42.00819672131148,55.73770491803278,22.43852459016394,0.0,15.26639344262295,60.99795081967213,51340000.0,365.5084799175651,79.4,0.99,9.92,133.7176083003318,89.0442662334802,60.65026064636705,0.5756009242800215,1.8911,0.884,0.9351,0.0048,4.7538,0.0003,0.0046,1.034,7.367422531393975,0.1603,0.0,0.2778,0.2862,1.6813,0.1258904731169591,0.3139,0.1404602718525609,0.0460557658656609,0.6431,204.1425470332851,0.9149,0.1077,0.0112,0.0055,0.0993,1.294,0.0149,0.0072,0.1334,109.1820239249919,37.97045784948938
RWA,Rwanda,2022,948.413687606773,12946823701.93069,8.161207208729124,17.721,3.057599545062545,148.752487182617,44.1547088623047,7.41325998306274,2.19046619232976,13651030.0,5.260245901639344,98.0,50.6,12.17075386012716,47.77475022706631,50.31789282470481,18.9827429609446,0.0,16.62125340599455,60.99795081967213,51340000.0,372.9914024293434,79.9,0.97,11.55,128.9530184122285,87.44206773618536,68.12672743375408,0.5475630776578764,1.7765,0.884,0.9351,0.0048,4.6667,0.0003,0.0042,1.0618,5.400216821754444,0.1486,0.0,0.2694,0.2866,1.6222,0.1188335239172429,0.3214,0.1252971413952358,0.0410839003201771,0.5961,193.4515195369031,0.8475,0.1077,0.0112,0.0055,0.0986,1.2295,0.0163,0.0067,0.1362,98.75525379890074,34.15654109158785
RWA,Rwanda,2023,1004.332167197824,14014924101.52919,8.249903020145581,17.892,3.158832099681887,151.894821166992,45.1251487731934,8.88624000549316,2.1984982050137,13954471.0,5.260245901639344,99.9,63.9,12.17075386012716,47.77475022706631,50.31789282470481,18.9827429609446,0.0,16.62125340599455,60.99795081967213,51340000.0,372.9914024293434,79.9,0.97,11.55,128.9530184122285,87.44206773618536,68.12672743375408,0.5369820181646442,1.7635,0.884,0.9354,0.0048,4.6819,0.0003,0.0042,1.0897,5.743517932965925,0.1486,0.0,0.2783,0.2871,1.646,0.1179550267437583,0.3356,0.1174462300384775,0.0385096511712187,0.5963,197.7568740955138,0.8239,0.1077,0.0112,0.0056,0.0987,1.2109,0.0181,0.0067,0.1392,95.74846427416747,34.48857619756986
RWA,Rwanda,2024,1070.450038452771,15260942693.3545,8.890655295731136,18.081,3.192568889177721,151.894821166992,45.1251487731934,8.88624000549316,2.14176839550509,14256567.0,5.260245901639344,99.9,63.9,12.17075386012716,47.77475022706631,50.31789282470481,18.9827429609446,0.0,16.62125340599455,60.99795081967213,51340000.0,372.9914024293434,79.9,0.97,11.55,128.9530184122285,87.44206773618536,68.12672743375408,0.5369820181646442,1.7635,0.884,0.9354,0.0048,4.6819,0.0003,0.0042,1.0897,5.743517932965925,0.1486,0.0,0.2783,0.2871,1.646,0.1179550267437583,0.3356,0.1174462300384775,0.0385096511712187,0.5963,197.7568740955138,0.8239,0.1077,0.0112,0.0056,0.0987,1.2109,0.0181,0.0067,0.1392,95.74846427416747,34.48857619756986
WSM,Samoa,1995,2589.405240578517,452035062.2530323,6.673643146496701,21.526,1.231674561521791,100.781921386719,75.5583190917969,8.20098972320557,0.812128813006775,174571.0,4.967676080299421,97.6519317626953,83.9886932373047,0.0,45.96801633208575,49.06430758761483,0.0,0.0,45.96801633208575,54.03198366791425,4380000.0,300.6727552899613,58.6,,0.0,53.99676719052753,,,1.734537809830957,0.1048,0.0054,0.0011,0.0001,0.1378,0.0,0.0004,0.0261,-1.641684511063524,0.0127,0.0,0.0185,0.0006,0.1332,0.7630133298199587,0.0396,0.2946674077362602,0.1871052085748416,0.0617,7.766990291262155,0.0262,0.0011,0.0,0.0001,0.003,0.0336,0.0001,0.0012,0.0019,0.2985074626865591,2.470389170896792
WSM,Samoa,1996,2751.654266846013,484486518.4178444,7.178968817831873,21.616,1.274508909667257,98.7063827514648,73.7610015869141,8.20098972320557,0.855578710009327,176071.0,4.967676080299421,97.7710342407227,84.7669982910156,0.0,45.96801633208575,49.06430758761483,0.0,0.0,45.96801633208575,54.03198366791425,4380000.0,300.6727552899613,58.2,,0.0,53.99676719052753,,,1.731687785041262,0.1047,0.0054,0.0011,0.0001,0.138,0.0,0.0004,0.0264,-1.498929336188426,0.0128,0.0,0.0184,0.0006,0.1347,0.7650322881110461,0.0388,0.2780263121456524,0.176538598289318,0.0641,8.98058252427183,0.0264,0.0011,0.0,0.0001,0.003,0.034,0.0001,0.0013,0.0019,1.49253731343284,3.181049069373953
WSM,Samoa,1997,2746.336608446887,487603825.8199193,0.6434250043231344,21.705,1.245495688448912,97.3868103027344,77.0815582275391,8.20098972320557,0.834803981602527,177547.0,4.967676080299421,97.8743515014648,85.5419082641602,0.0,45.96801633208575,49.06430758761483,0.0,0.0,45.96801633208575,54.03198366791425,4380000.0,300.6727552899613,59.1,,0.0,53.99676719052753,,,1.742637160864447,0.1046,0.0054,0.0011,0.0001,0.1381,0.0001,0.0003,0.0265,-1.427551748750888,0.014,0.0,0.0169,0.0007,0.1387,0.7812015973235255,0.0418,0.2844522390011442,0.1806188744006808,0.0654,12.21682847896439,0.0265,0.0012,0.0,0.0001,0.003,0.0344,0.0001,0.0015,0.002,2.686567164179099,4.703891708967856
WSM,Samoa,1998,2785.311713237506,498306192.0567561,2.194889717864783,21.796,1.178896938777429,95.3769683837891,76.8313598632812,8.20098972320557,0.761957610122648,178905.0,4.967676080299421,97.9587020874023,86.312744140625,0.0,45.96801633208575,49.06430758761483,0.0,0.0,45.96801633208575,54.03198366791425,4380000.0,300.6727552899613,58.0,,0.0,53.99676719052753,,,1.765741594701098,0.1062,0.0054,0.0011,0.0001,0.1397,0.0001,0.0003,0.0266,-0.2855103497501843,0.0136,0.0,0.0174,0.0006,0.1428,0.7981889829797938,0.048,0.2865707917667926,0.1819640936094785,0.0631,15.53398058252429,0.027,0.0012,0.0,0.0001,0.0031,0.0352,0.0001,0.0017,0.0021,5.074626865671639,6.903553299492393
WSM,Samoa,1999,2824.553303927914,509196346.8656047,2.185434373973877,21.886,1.175299383273154,92.3818893432617,77.8549423217773,10.5981597900391,0.762852410408108,180275.0,4.967676080299421,98.0226287841797,87.078727722168,0.0,45.96801633208575,49.06430758761483,0.0,0.0,45.96801633208575,54.03198366791425,4380000.0,300.6727552899613,57.9,,0.0,53.99676719052753,,,1.755096380529746,0.1064,0.0054,0.0011,0.0001,0.14,0.0001,0.0003,0.0268,-0.0713775874375377,0.0138,0.0,0.0192,0.0007,0.1427,0.7915684371099708,0.0476,0.2802455298008328,0.1779477367666115,0.0614,15.45307443365695,0.0271,0.0012,0.0,0.0001,0.003,0.0354,0.0001,0.0017,0.0022,5.671641791044779,7.072758037225046
WSM,Samoa,2000,2945.372179231984,535129944.3837631,5.093044692444181,21.977,1.194209496183296,92.3304977416992,77.4985733032227,6.8549599647522,0.779095553168233,181685.0,4.967676080299421,98.1,88.0,0.0,45.96801633208575,49.06430758761483,0.0,0.0,45.96801633208575,54.03198366791425,4380000.0,300.6727552899613,59.7,,0.0,53.99676719052753,,,2.001816330462063,0.1075,0.0053,0.0012,0.0001,0.1415,0.0001,0.0003,0.027,0.9992862241256172,0.0122,0.0,0.0312,0.0007,0.1884,1.03695957288714,0.066,0.3520640210425056,0.2235503837866405,0.0782,52.42718446601942,0.0274,0.0008,0.0,0.0002,0.0036,0.0356,0.0001,0.0012,0.0022,6.268656716417897,23.07952622673437
WSM,Samoa,2001,3137.464037658116,574676737.9216865,7.390129061729894,22.068,1.224657496221925,93.8460083007812,78.7819595336914,7.192147759830253,0.811842716200751,183166.0,4.409100060398631,98.1,88.7,0.0,47.58405476142541,48.00684517817596,0.0,0.0,47.58405476142541,52.41594523857459,4380000.0,300.6727552899613,52.4,,0.0,53.99676719052753,,,2.143956847886617,0.1186,0.0053,0.0012,0.0001,0.1529,0.0001,0.0003,0.0272,9.13633119200572,0.0143,0.0,0.0297,0.0007,0.2036,1.11156000567791,0.076,0.3542861343862946,0.2249613609417343,0.0828,64.72491909385114,0.0297,0.0008,0.0,0.0001,0.0038,0.038,0.0002,0.0012,0.0023,13.43283582089552,32.89340101522844
WSM,Samoa,2002,3291.342447726796,607157232.6746098,5.651959198903484,21.941,0.1335047666648205,96.2575302124023,79.4139404296875,7.529335554908306,0.709942405793495,184471.0,4.18658000382336,98.2,89.3,0.0,49.56987191741541,46.24354807876123,0.0,0.0,49.56987191741541,50.43012808258459,4380000.0,300.6727552899613,49.6,,0.0,53.99676719052753,,,2.169446688097316,0.1188,0.0054,0.0011,0.0001,0.1533,0.0001,0.0003,0.0274,9.421841541755873,0.0132,0.0,0.0324,0.0008,0.2103,1.140016587973177,0.0832,0.3463682695067306,0.2199337477043579,0.0807,70.14563106796115,0.0298,0.0008,0.0,0.0002,0.0039,0.0384,0.0002,0.0012,0.0023,14.62686567164178,35.43147208121829
WSM,Samoa,2003,3444.998577432892,638806086.213381,5.212628926341495,21.698,-0.5947235965602666,98.083122253418,80.8134078979492,7.866523349986359,0.518518278484343,185430.0,4.106891701828411,98.2,89.9,0.0,52.05813408345053,43.83497421472105,0.0,0.0,52.05813408345053,47.94186591654946,4380000.0,300.6727552899613,52.4,,0.0,53.99676719052753,,,2.192201909076201,0.1205,0.0054,0.0011,0.0001,0.1551,0.0001,0.0003,0.0276,10.70663811563168,0.0132,0.0,0.0322,0.0007,0.2142,1.15515288788222,0.0886,0.3353130231894043,0.2129139887702412,0.0795,73.3009708737864,0.0303,0.0008,0.0,0.0001,0.004,0.039,0.0002,0.0013,0.0023,16.4179104477612,37.56345177664975
WSM,Samoa,2004,3535.738138249135,658527692.5107632,3.087260237967499,21.457,-0.6783237560660687,99.0531616210938,80.4250717163086,8.203711145064412,0.440703577844664,186249.0,4.014665444546288,98.2,90.5,0.0,49.70669110907424,46.27864344637947,0.0,0.0,49.70669110907424,50.29330889092576,4380000.0,300.6727552899613,48.8,,0.0,53.99676719052753,,,2.173971403873309,0.1221,0.0054,0.0011,0.0001,0.157,0.0001,0.0003,0.0278,12.06281227694503,0.0139,0.0,0.0347,0.0008,0.2106,1.130744326144033,0.086,0.3198043186263695,0.2030664137558053,0.0752,70.38834951456312,0.0307,0.0008,0.0,0.0002,0.0039,0.0392,0.0002,0.0012,0.0023,17.01492537313431,37.02199661590524
WSM,Samoa,2005,3755.782428224666,702248686.8645916,6.639203613007339,21.218,-0.7283170473387917,99.492317199707,79.6430816650391,8.540898940142464,0.390647475706685,186978.0,3.872959858844288,98.3,91.1,0.0,49.96912218791354,46.15791795324217,0.0,0.0,49.96912218791354,50.03087781208646,4390000.0,304.8486987773963,48.9,,0.0,51.5392025764986,,,2.206141899046947,0.1223,0.0053,0.0012,0.0001,0.1573,0.0001,0.0003,0.028,12.27694503925767,0.0126,0.0,0.0349,0.0008,0.2178,1.164842922696788,0.085,0.3101465393583519,0.1969340056344104,0.0845,76.21359223300969,0.0307,0.0007,0.0,0.0001,0.0039,0.0393,0.0002,0.0013,0.0023,17.3134328358209,39.59390862944163
WSM,Samoa,2006,3820.922394531387,717221521.755092,2.132127146773513,20.981,-0.7336604452240196,99.5563125610352,79.2835464477539,8.878086735220517,0.390192842270374,187709.0,0.008888098835659,98.6,96.4,0.0,55.07066038574349,44.92045151542085,0.0,0.0,55.07066038574349,44.92933961425651,10000.0,303.6615186272368,46.0,,0.0,50.46326167517484,,,2.202345119307012,0.1223,0.0053,0.0011,0.0001,0.1575,0.0001,0.0003,0.0282,12.41970021413277,0.0132,0.0,0.0351,0.0009,0.2187,1.165101300417135,0.0797,0.3049267114361342,0.1936195671642235,0.0898,76.94174757281553,0.0305,0.0007,0.0,0.0002,0.0039,0.0391,0.0002,0.0013,0.0023,16.71641791044776,39.89847715736041
WSM,Samoa,2007,3818.255038043316,720707093.19579,0.4859825500172548,20.75,-0.5525227617162642,100.019882202148,78.1225128173828,9.21527453029857,0.55463907450516,188753.0,0.0083612040133779,98.5,92.5,0.0,56.66387959866221,43.32775919732442,0.0,0.0,56.66387959866221,43.33612040133779,10000.0,307.2798842932298,43.2,,0.0,51.10024378761696,,,2.257447563747331,0.116,0.0053,0.0011,0.0001,0.1514,0.0001,0.0003,0.0284,8.065667380442543,0.0186,0.0,0.0409,0.001,0.2381,1.261436904314104,0.083,0.3303699966989458,0.2097753111350276,0.0946,92.63754045307444,0.0292,0.0013,0.0,0.0002,0.0039,0.0386,0.0002,0.0015,0.0024,15.22388059701492,44.19627749576988
WSM,Samoa,2008,3925.874332993602,746336191.8224148,3.556104673950003,20.524,-0.378594537957489,99.9140472412107,78.47994995117185,9.552462325376624,0.714778949876493,190107.0,0.0091033227127901,98.2,98.1,0.0,59.02594446973145,40.96495220755576,0.0,0.0,59.02594446973145,40.97405553026855,10000.0,307.2798842932298,45.0,,0.0,51.10024378761696,,,2.259780018621092,0.1136,0.0053,0.0011,0.0001,0.149,0.0001,0.0003,0.0285,6.352605281941459,0.0176,0.0,0.0377,0.0011,0.2441,1.28401373963084,0.0764,0.3270644016390965,0.2076763546949904,0.1113,97.49190938511327,0.0287,0.0013,0.0,0.0001,0.004,0.0384,0.0002,0.0017,0.0024,14.62686567164178,45.38071065989848
WSM,Samoa,2009,3875.942916861663,742293455.8369275,-0.5416776018345928,20.3,-0.3620261993682685,99.8082122802734,78.8373870849609,9.889650120454677,0.736861989277852,191513.0,0.0092807424593967,99.7,97.9,0.0,58.99767981438515,40.99303944315545,0.0,0.0,58.99767981438515,41.00232018561485,10000.0,307.2798842932298,43.2,,0.0,51.10024378761696,,,2.298016322651726,0.1183,0.0053,0.0013,0.0001,0.1541,0.0001,0.0003,0.0287,9.99286224125624,0.0187,0.0,0.0319,0.0012,0.2482,1.295995572102155,0.072,0.3343691070537019,0.2123146295577497,0.1244,100.8090614886732,0.0303,0.0012,0.0,0.0001,0.0039,0.0397,0.0002,0.0014,0.0025,18.50746268656716,48.93401015228427
WSM,Samoa,2010,4081.155359780029,787756851.0108206,6.124719922612499,20.078,-0.3143036387912366,104.308014596567,80.7316088563177,10.226837915532728,0.785366135493998,193023.0,0.5638088419545374,98.9,96.4,0.0,63.75514587435117,35.68104528369429,0.0,0.0,63.75514587435117,36.24485412564883,630000.0,307.2798842932298,41.9,,0.0,51.10024378761696,,,2.430798402262943,0.129,0.0053,0.0013,0.0001,0.1651,0.0001,0.0004,0.0289,17.84439685938615,0.0203,0.0,0.033,0.0012,0.2631,1.36304999922289,0.0646,0.3339863051173719,0.2120715614943688,0.144,112.8640776699029,0.0333,0.0013,0.0,0.0001,0.0039,0.043,0.0001,0.0017,0.0026,28.35820895522387,58.78172588832489
WSM,Samoa,2011,4201.45663738908,818078226.23594,3.849077946603956,19.857,-0.235084519069182,100.915880901686,79.9401384298809,10.564025710610782,0.871732674893699,194713.0,0.0639386189258312,98.7,96.7,0.0,71.69345999269274,28.24260138838144,0.0,0.0,71.69345999269274,28.30654000730727,70000.0,307.2798842932298,40.6,,0.0,51.10024378761696,,,2.473897479880645,0.1349,0.0053,0.0013,0.0001,0.1712,0.0001,0.0003,0.0292,22.19842969307637,0.0235,0.0,0.0322,0.0012,0.2677,1.374844001170954,0.0607,0.3272303202979922,0.2077817082036042,0.1501,116.5857605177993,0.0349,0.0012,0.0,0.0001,0.004,0.0447,0.0001,0.0017,0.0027,33.43283582089551,63.01184433164131
WSM,Samoa,2012,4007.910928468144,787546481.6221334,-3.73213020890266,19.624,-0.2667531526749782,100.677497640556,80.2511379689217,10.901213505688835,0.912557360248924,196498.0,0.0088904694167852,99.2,96.8,0.0,69.24786628733997,30.74324324324325,0.0,0.0,69.24786628733997,30.75213371266003,10000.0,307.2798842932298,40.2,,0.0,51.10024378761696,,,2.477887815652068,0.1384,0.0053,0.0014,0.0001,0.175,0.0001,0.0004,0.0294,24.91077801570305,0.0245,0.0,0.0304,0.0019,0.2681,1.364390477256766,0.0605,0.3404243511415178,0.2161595329243154,0.1509,116.9093851132686,0.0359,0.0012,0.0,0.0001,0.0039,0.0458,0.0001,0.0018,0.0027,36.71641791044775,64.77157360406092
